"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",0.5
RT @ed_solomon: This is repugnant,0.0
"RT @CleanMy_Sprite: Day 3 of the quarantine, away from my friends 

Me: https://t.co/bYsnv7fEAq",0.0875
RT @1DJFirstClass: Me &amp; My Niggas Walking In The Club After The Corona Epidemic End https://t.co/UvCiTK51uG,0.0
"RT @iam_erhnehst: Everything was fine in the world until Liverpool decided to take the premier league title 😩💔😂
Kobe died😩
World war 3
Coro…",0.4166666666666667
"@JahmalUsen What's the problem?
What are you going through? 
You can talk to me. 
You can't commit suicide in this corona virus era, don't try to run away.",0.0
RT @chandlerriggs: here’s a deleted scene from TWD’s special on corona virus https://t.co/qGuSfyjpK5,0.3571428571428571
"RT @ioproducer: There was a nasty flu that went round in December / early Jan. I’m telling you, that was corona. Bare ppl were sick (includ…",-0.3528571428571428
RT @MakedaMorrison: Day 5: We have rediscovered farming,0.0
"RT @CanalesRMCF: Cómo explicarte lo que es la vida, si no sabes qué es el Real Madrid.

https://t.co/n5F6Hfif5B",-0.0625
"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",0.5
"RT @baskanzorluoglu: “Rica ederim! Sıkılmadık, bıkmadık. Çünkü hasret arttıkça, özlem, kavuşmalar daha öte olur biliyoruz...” https://t.co/…",0.1160714285714285
RT @MLKChefLean: Sharing this because corona  https://t.co/ofBDQE58RJ,-0.7142857142857143
RT @SamKhan999: Seriously you calling Americans Stupid? And you come from a country where large number of people are prescribing cow urine…,-0.2
"I almost bought one yesterday, but to get a single it had to be in a can. And I promoted the improved version of my recommended slogan: “Corona without the virus.” I expect their sales are up. https://t.co/oKcoJAw2uc",-0.6499999999999999
RT @goodbeanaltalt: holy shit I hate every person in this video,-0.5
RT @MakedaMorrison: Day 5: We have rediscovered farming https://t.co/tTrScYz6js,-0.3528571428571428
Please stop blaming Millennials for something stupid said by a Z Generation kid. Also don't blame all Z Generation kids for a handful of stupid ones. I grew up with plenty of idiots who would be doing the same thing and I'm an XGen. https://t.co/UD357VMg4B,0.0
That Indian corona music video is killing me😂,-0.0625
RT @goodbeanaltalt: holy shit I hate every person in this video,0.2
"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",0.0
RT @toriarenee_: This is for CORONA  you big fat white nasty smelling fat bitch why you took me off the motherfuckin schedule with your tri…,-0.5
RT @BrettSVergara: I’m setting JoJo’s Corona PSA song as my new ringtone https://t.co/sWPUmqMjjj,0.5
RT @JaxBladeFitness: So I was watching those Beyond Belief Fact or Fiction videos and someone in the comments mentioned how if you put it a…,0.0
RT @StaticBlck: If corona don’t take me out then boredom will,0.0
"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",0.0
RT @MakedaMorrison: Day 5: We have rediscovered farming,-0.35
no offense but y'all are stupid and weird looking mofos https://t.co/SxEkwhf84f,-0.1
RT @Stout97_: 2 weeks? it’s a fucking global pandemic not a hamstring strain.,-0.5
RT @hey_ciara: Me once I touch down on my first trip post-corona  https://t.co/5W0uK2qVXD,0.0
RT @toriarenee_: This is for CORONA  you big fat white nasty smelling fat bitch why you took me off the motherfuckin schedule with your tri…,-0.0416666666666666
"RT @TimothyNoah1: I just asked a DC cop what he’s noticed since the coronavirus sent people home. “More domestic violence,” he said, withou…",0.0
"If things keep going the way they are I’m gonna need to start calling it the “but trump says it’s not a big deal, let’s go on spring break” virus. I hate this piece of trash. https://t.co/3wvyYfZykE",-0.05
"@atensnut Target needs to take out the trash if they want Americans to spend their corona money at Target..or tarjay. She's gross, trashy, foul mouth, sloppy. Total Mess. No matter what happened when she was a child to make her this way she has made herself a target.",0.0875
RT @MakedaMorrison: Day 5: We have rediscovered farming,0.0
we are with you modiji for fight to corona.,-0.15
"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",0.0
"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",0.4
RT @People4Bernie: Despicable behavior https://t.co/vZKXRGhMdJ,-0.5
RT @f0lake: I CANNOT STOP EATING omg im realizing school definitely distracted me yall how i can suppress my appetite without c*ke or cr*ck…,-0.5
RT @matchu_chutrain: Half of us are gonna come out of this quarantine as amazing cooks and the other half is gonna come out with a drinking…,-0.3528571428571428
Corona has become something else Ugandan airport has misunderstood everything now extorting money from pple no wonder,0.25
"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",0.0
"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",0.5
"RT @jbarro: Among other things, what this shows is they're using the term ""the coronavirus"" internally like everyone else and are throwing…",0.0
"RT @ajc: #BREAKING: Mayor Keisha Lance Bottoms ordered the closure of all restaurants, bars, nightclubs, private social clubs, fitness cent…",-0.1666666666666666
@KoppiesRobin @vester71 En ik heb zin om een film van ma Flodder te kijken...echt waar,0.35
RT @Stout97_: 2 weeks? it’s a fucking global pandemic not a hamstring strain.,0.0
RT @CNNEE: Mira esta gráfica. La comparación con Italia te sorprenderá https://t.co/LbkTNDteMD,0.5
"RT @ErikSolheim: Wow!
How China brought new corona virus cases from 15000 mid February to 1 new yesterday. Extremely aggressive and vigilan…",0.0
RT @DineshDSouza: The political incorrectness of @realDonaldTrump is one of his most endearing qualities https://t.co/g0011h78fM,0.1160714285714285
RT @MLKChefLean: Sharing this because corona  https://t.co/ofBDQE58RJ,0.0
RT @samstein: Putting aside the obvious attempts to start a debate over political correctness... my god the font is so fucking large.,0.0
"RT @Jonathan_MBanks: Reading the Corona loan scheme: the Govt want security. House/land, the normal...if people have assets and decent LTV…",-0.78
RT @goodbeanaltalt: holy shit I hate every person in this video,-0.7142857142857143
@_natalieyasmin me too! he must’ve been so scared as well,0.0
"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",0.0
"Y’all, my fingers are tired 🥴🥺",0.0
"@RtKtl @barisyarkadas Kiymet bilmemenin siradan bir ornegi, Allah hidayet versin",0.2
RT @zairfulradzuan: everyone coming out of corona as barista,-0.5666666666666667
"RT @ioproducer: There was a nasty flu that went round in December / early Jan. I’m telling you, that was corona. Bare ppl were sick (includ…",-0.35
"RT @CBSNews: “If I get corona, I get corona. At the end of the day, I'm not gonna let it stop me from partying”: Spring breakers are still…",-0.1
RT @zairfulradzuan: everyone coming out of corona as barista,-0.125
Corona virus out and niggas will still choose to sit right next to you on an empty bus,-0.5
"RT @Xhakaed: Corona is a timely reminder of how obscene the wealth of the royal family is. 

The queen is moving to Windsor Castle because…",0.0
"RT @lowkeyHeighkey: @RapUp “They say Corona is near, but the only thing i fear is that u might disappear, what’s between us was never clear…",-0.1625
Nowhere Island like Mother 3 https://t.co/mC4FgxxEgo,0.0
what an asshole https://t.co/vphOS60Q4U,-0.0416666666666666
"Like, wtf? 🤬 https://t.co/3m0WsseAJ5",0.5
"RT @chick_in_kiev: this blame deflecting strategy will and already has led to attacks in the streets. there's a reason they called AIDS ""ga…",0.0
"RT @Vijayabaskarofl: Watch my live interview at Puthiya Thalaimurai television channel today, 3-4pm for #Corona related queries/clarificati…",0.0
"RT @CBSNews: “If I get corona, I get corona. At the end of the day, I'm not gonna let it stop me from partying”: Spring breakers are still…",-0.3571428571428571
"RT @C_EngineerRS: Pros and cons with Corona quarantine:

Pros: I can play Runescape all day
Cons:",0.4
can it get any more stupid https://t.co/AHnrFPF9O4,0.0
RT @nicolebyer: Everyone in this looks sick,-0.3528571428571428
RT @MakedaMorrison: Day 5: We have rediscovered farming,0.0
"Qlqr coisa q mata:a
Crente: fim do mundo, acopalices, pipipi",-0.3528571428571428
I reach house norr momi do mopping schedule for the year sakeov corona eii be like ago mop get muscles 😂,0.0
RT @nuts2406: Thousands of people cramped up in the Eidgah Camp. What percussions are being taken to ensure their safety from Corona?,0.0
Is this real? https://t.co/uVKhRXI08Y,0.0
"'If I get corona, I get corona': Coronavirus pandemic doesn't slow spring breakers' party https://t.co/PYfdNlPnRj via @usatoday",-0.7142857142857143
"Sandler Rule #14 - A prospect who is listening is no prospect at all
Establish a conversation with your prospect by using the 70/30 rule. https://t.co/22Wrf4Hbvc",0.0
"He said once all this corona stuff blows over he’s gonna take me to Ruth’s Chris, he better not be lying either lol",0.0
RT @kattelyyynn: The corona virus is being exaggerated !! Just keep y’alls nasty ass manos clean and you’ll be fine !,0.0
RT @MLKChefLean: Sharing this because corona  https://t.co/ofBDQE58RJ,0.5
"RT @_ashlee_4_: Dear corona virus, 

We really hate you. 

Sincerely, 
The class of 2020",0.0
"RT @MABIN2_: Corona please. We are tired, we get it.",0.0
"RT @axios: Trump's notes today show ""Corona"" crossed out to read ""Chinese virus"" (Photo: Jabin Botsford/The Washington Post via Getty Image…",-0.5666666666666667
RT @TheKaylaWood: So are y’all gonna stop washing your hands once this corona business blows over or we gonna keep up this basic hygienic p…,0.0
RT @zairfulradzuan: everyone coming out of corona as barista,0.0
RT @farfar_w_awlado: هي مالها الحكومة خاسة ومِحلِوية كدة؟ 😍 كل دة عشان الإكس مات؟,-0.0222222222222222
RT @J_Ko__: My new coworker isn't very engaged. Napping on the job. Reluctant to report him to HR though.   @dog_rates @HorizonOffshore htt…,-0.35
RT @Joannahausmann: Imagine being this much of an asshole,-0.1
RT @RealbosstalkDt: Lets start a resource thread for loans and grants for small businesses affected by corona. We'll start: (PLEASE SHARE)…,0.0
"RT @TattooedFemdom: My dick is Bigger than Corona virus
My dick is Bigger than Corona virus
My dick is Bigger than Corona virus
My dick is…",0.1363636363636363
RT @LILDARRION: This corona shit fucking the money up 🤦🏾‍♂️,-0.125
"“Is there a corona virus? NO it may possibly be i don’t know”💀💀 He contradicting already  Martial law, Mark of the beast, Vaccines with chips in em Disney land he all over the place man.There  might be some truth in some of what hes sayin he’s just saying idk https://t.co/6DxpReaTx2",-0.1625
This dumb ass sorority girl keeps yelling on the flight “I hope I don’t test positive for corona” like girl chill tf out before you suspend the last flight to the US,0.0
Gente demente!!!! Olha isso! 🤮🤮🤮🤢 https://t.co/kvniEGoYTM,0.0
still can’t believe my ASIAN friend called me yday to ask how to make rice..... CORONA VIRUS PLS TAKE HER,-0.05
"RT @HarryPotterMAGE: THIS IS THE BIGGEST BLUNDER IN PRESIDENTIAL HISTORY.
Trump, as he always does when he has made a mistake or revealed h…",0.1363636363636363
@SnowyRequiem_ Sameeee and now I’m having horrible nightmares and anxiety about corona. 😭,0.0
என் கொரோனா நீ தானே https://t.co/XYNVIAb6sj,0.0875
RT @nicolebyer: Everyone in this looks sick,-0.3571428571428571
RT @Biancaixvi: Corona day 3: it just feels like Sunday again and...again,0.4
"@megynkelly Get real, Megyn:

https://t.co/uJ10B1yes4 https://t.co/bpKAtuoF62",0.25
RT @pattonoswalt: this incompetent racist asshole https://t.co/xrEh1klVt8,0.0
"RT @joshua1eo: If we stay in isolation is that okay?
Is it okay if I call you my Corona bae? https://t.co/aXxrKt3qPI",0.6666666666666666
"RT @profwolff: What the latest (Corona) virus shows: our privatized healthcare system failed (to anticipate, prepare for, or cope with it).…",-0.1666666666666666
RT @MaryamNSharif: Pakistan is facing one of the gravest crises in her recent memory. The spread of corona virus poses a serious threat tha…,0.35
A god amongst men https://t.co/N6YQDM3DT7,0.7
Corona Virus said stay away from everyone then there’s my fam calling everyone out on the media 😂😂😂😂  ok ya still putting in work fakas 😂💀,0.0
RT @gifsdeanimal: as perninhas 😍😍https://t.co/3zMCDDbR2x,-0.2
"RT @MABIN2_: Corona please. We are tired, we get it.",-0.6499999999999999
RT @Biancaixvi: Corona day 3: it just feels like Sunday again and...again,-0.3528571428571428
RT @arden_messing: He is a bastard. Look at the kindergarten size print for him to read. He is so frigging dumb.,-0.78
"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",0.0
RT @goodbeanaltalt: holy shit I hate every person in this video,0.6
RT @MakedaMorrison: Day 5: We have rediscovered farming,0.2
The only thing keeping me positive about the whole corona virus thing is thinking about how there’s 525600 minutes in a year and that there are 525000 moments so dear. If RENT has taught me it’s that there are more good moments every year than bad @albinokid,0.0
"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",0.0
"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",0.0
@Bela_Raay @valeuVN Sumiu nada kkkk,0.2
RT @ZahidGishkori: Breaking News: A #Corona Patient escaped from a Govt hospital in Peshawar. Police despite hours long effort remain unabl…,-0.5666666666666667
what y’all need to do is pack up y’all shit and get the fuck outta Miami. go “party” and live your “best life” elsewhere 💅🏾 https://t.co/A7Lcn2ot2e,0.0
RT @MakedaMorrison: Day 5: We have rediscovered farming,0.0
RT @sujoy_pritam: The audacity. The atmosphere. The buildup. The biggest fixture in the biggest competition. Peak Messi vs Peak Ronaldo. Pe…,0.0
"Mr/Mrs French kisser
Master of the art of kissing
Beware🔗 Corona virus is real

#VOT",0.1363636363636363
RT @MakedaMorrison: Day 5: We have rediscovered farming,-0.125
RT @Stout97_: 2 weeks? it’s a fucking global pandemic not a hamstring strain.,0.0
"RT @_rohanverma: I am the CEO of @MapmyIndia - through https://t.co/p8Iqtoz77t all can find nearby corona testing, treatment &amp; isolation ce…",0.0
RT @ffwmanda: God please take care of my dad while he’s still out at work 🥺,0.0
"RT @ashokgehlot51: This message is universal . Stay home, stay safe - let’s Defeat Corona together #राजस्थान_सतर्क_है",-0.05
RT @MakedaMorrison: Day 5: We have rediscovered farming,0.5
"RT @_rohanverma: I am the CEO of @MapmyIndia - through https://t.co/p8Iqtoz77t all can find nearby corona testing, treatment &amp; isolation ce…",0.0
"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",0.0
This corona virus got me texting people back now lol.,0.4166666666666667
RT @Biancaixvi: Corona day 3: it just feels like Sunday again and...again,0.0
RT @chandlerriggs: here’s a deleted scene from TWD’s special on corona virus https://t.co/qGuSfyjpK5,-0.15
house. he will intimidate the corona https://t.co/KXrYmAS25H,0.0
"RT @FuckIettuce: Fuck corona, I miss my friends https://t.co/7pTqSfD18e",0.0
RT @spillseshYT: THEY REALLY DID HER LIKE THIS OMFGGGGGGGGGGGGG IIIIII —,0.0
RT @Stout97_: 2 weeks? it’s a fucking global pandemic not a hamstring strain.,-0.3528571428571428
"RT @focused4USA: These Republican Senators VOTED NO on Corona Relief Bill. 
Here's when they're UP for re-election
Inhoffe        2020
Blac…",-0.0625
"RT @AngelicaLozanoC: Sí, podrá. Todo lo asociado a servicios de salud, abastecimiento y emergencia puede usar su vehículo propio. Además, s…",0.35
I would seriously punch every fucker in this video in their stupid faces https://t.co/x31P8DLR7S,0.0
RT @bIondiewasabi: this man’s piss could stop corona,-0.0625
@junnshine bende 😑,0.1160714285714285
RT @scottfaubs: There’s a 73% chance that NFL great Michael Irvin thinks that Corona Beer causes Corona Virus and I want everyone to think…,0.7
"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",0.0
"RT @MABIN2_: Corona please. We are tired, we get it.",-0.2
"RT @malariejpg: All the comments say that he looks unwell, but who’s going to tell them that that’s just what men in the south look like..?",0.0
RT @BigJocATL: Fuck Corona Nigga This Pollen Might Be The End Of Me.,0.0
"RT @FatimaSlm: Which area? 
@Jhagra @zfrmrza 
This area 👇🏼 probably need complete lockdown.",0.0
RT @Biancaixvi: Corona day 3: it just feels like Sunday again and...again,-0.3528571428571428
fuck corona i miss my boyfriend,0.0
RT @BarackObama: Watch this. It shows why we should all do the right thing and stay home to the fullest extent possible. All of us can help…,0.0
"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",0.0
"RT @briantylercohen: When someone you know dies of this thing, you can find solace in the fact that when the president was supposed to be l…",0.2
"RT @RedTRaccoon: You can no longer defend this.

Make up any excuse or reasoning you want, it's intentional and it's racist. https://t.co/M…",0.0
It's Corona Time https://t.co/yQCQfpaxKp,0.0
RT @goshromanoff: here's a message for you from natasha romanoff about corona. listen to her. #covid19 https://t.co/6tFmGwqS2f,0.0
RT @goodbeanaltalt: holy shit I hate every person in this video,0.0249999999999999
This video is why a lot of the world thinks Americans are dumb https://t.co/09MPLmGVTE,0.0
"Great info @davescott6x @TriDotTraining let’s keep our fitness up so when we do our post Corona Swim assessments, we bump the dot. https://t.co/tpUdMJXWrs",0.2
RT @chandlerriggs: here’s a deleted scene from TWD’s special on corona virus https://t.co/qGuSfyjpK5,0.0
RT @MakedaMorrison: Day 5: We have rediscovered farming,-0.0222222222222222
Justo cuando iba a empezar el gym https://t.co/Y63TQnkR1S,0.0
"Twatwaffles - that’s the proper term for every person in this video. These fucking dumbasses are the reason this virus will never settle down. I’m glad getting shitfaced is more important than the safety of those who could die from this, fuckheads. https://t.co/C4rYVJIL8X",0.0
"@FayzanAbro Brother just look Italy case  first few case came 31st jan now Italy top the death list. Corona viruse cases boom very fast.
 Medical facility is also not good in South East Asia and you have neighbor 🇮🇷 worst conditions https://t.co/xACwPXrBkQ your Government be very careful",0.0
"RT @BobbyL_AZ: @jabinbotsford He doesn't have his rallies so he has to keep the base engaged - he does this by saying ""China"" virus and not…",0.5
"RT @etimes: Too much koolness in one picture with @kunalkemmu and #KareenaKapoorKhan.
This lit picture may totally drive away your #corona…",0.0
RT @MakedaMorrison: Day 5: We have rediscovered farming,0.0
RT @MakedaMorrison: Day 5: We have rediscovered farming,-0.3528571428571428
@Spbieod 20,0.0875
RT @MarleeMatlin: Pls RT. Dear @WhiteHouse news &amp; press conferences around the country during this Corona Virus Emergency have  sign langua…,-0.5
RT @Alanghani: China omitiu epidemia por ser ditadura. OMS acreditou. O mundo paga a conta. E a esquerda vai se blindar com o discurso de a…,-0.7
RT @Biancaixvi: Corona day 3: it just feels like Sunday again and...again,0.0
RT @inquisitiveGyn: Goals 👏🏼👏🏼 @DrJCoftheDC,-0.3528571428571428
RT @bryanbehar: This is real. He’s actually this corrupt and racist and focused on entirely the wrong things.,-0.3528571428571428
RT @ed_solomon: This is repugnant,0.6666666666666666
RT @D3lah_say: Sell it to Canada and use the proceeds to fight corona,0.0
RT @Aya200093: No sis she bloked you because you are STUPID 🖖 https://t.co/CVzYB0m6Ak,-0.0625
I hope natural selection gets them all https://t.co/2uzeFF6gTf,0.0
RT @NSaina: I pledge that I'll strictly follow Janta Curfew this Sunday frm 7am to 9pm so that we strengthen India’s fight against the Coro…,0.7
"RT @MaxBoot: While we are distracted by coronavirus, Trump henchman @RichardGrenell is purging dedicated intelligence officers and trying t…",0.0
"@drharshvardhan Sir,
Corona symptoms looking 75% similar as Pnumoniya..

so can possible to raise PCV 13 &amp; PPSV23 vaccine power and use for Corona?",0.0
RT @RawMikeRichards: . Miss Ural Mountains.. But great advice.. #COVID19ON @sauga960am,-0.2
RT @NSaina: I pledge that I'll strictly follow Janta Curfew this Sunday frm 7am to 9pm so that we strengthen India’s fight against the Coro…,-0.6499999999999999
RT @MakedaMorrison: Day 5: We have rediscovered farming,0.0
Thank you so much for this Gal Gadot. My great great grandad was in a coma because of corona and he just woke up to tell me to turn this shit off. He’s now in a stable condition 👌🏼 https://t.co/3fLB2xmTRt,0.0
"RT @Quackity: holy fuck i dropped all my corona virus on the time line fuck im so sorry

🦠…",0.0
RT @MakedaMorrison: Day 5: We have rediscovered farming,0.0
RT @zairfulradzuan: everyone coming out of corona as barista,0.3
"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",0.0
RT @bIondiewasabi: this man’s piss could stop corona,-0.0625
"RT @sardesairajdeep: What China thought yday, India needs to think today. And NOW!! Time for ACTION!! Words not enough. https://t.co/ZoaH7v…",0.6
"RT @AmeliaHouchins: Trump turned down WHO test kits for corona because the Kushners own Oscar Health, the company that has now been given t…",-0.7142857142857143
RT @MakedaMorrison: Day 5: We have rediscovered farming,0.0
RT @MakedaMorrison: Day 5: We have rediscovered farming,0.0
"RT @Irenentale: Schools Closed, No music shows, weddings, No events, Bars closed. Chaiiii Corona 😭",0.5
"RT @Free11_09: Look at Italy ! which is no where at the start and it became second home for corona suddenly, that's why we need to take two…",0.0249999999999999
RT @MakedaMorrison: Day 5: We have rediscovered farming https://t.co/tTrScYz6js,0.0
RT @LisaBritton: Even though this article focuses solely on female victims despite there being a significant # of male Domestic Violence vi…,0.0
RT @toriarenee_: This is for CORONA  you big fat white nasty smelling fat bitch why you took me off the motherfuckin schedule with your tri…,0.0
RT @Omundson: the children are our future? well... fuck🤦🏻‍♂️,-0.1625
"RT @MusaNV18: Buzdar is not great in communication skills, yes he is not an oxford graduate either. But this shameless propaganda by @Fahdh…",-0.35
RT @bIondiewasabi: this man’s piss could stop corona,-0.1
"RT @Thyview: Sunday 22nd march....sharp 5pm...
Whole country is requested to make loud sounds either by clapping or banging utensils as a s…",0.1363636363636363
RT @Stout97_: 2 weeks? it’s a fucking global pandemic not a hamstring strain.,-0.1625
"RT @AkioOtsuka: ろくさんみつえさん
いつもおまもりくだすって
ありがとうござんす https://t.co/v5ggcsyJm8",-0.0416666666666666
@DeepakK95434787 @IndiaToday what has our govt. expended to prevent corona?  where other corona affected countries have expended 39-67 billions of dollars. our govt. cant even distribute masks.,0.0
además q debían haber dibujado su cerebro no su corazón porq el corazón es muy insensible solo siente el infarto de miocardio nsq como sientas el corazón alguna vez mal vamos,-0.05
"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",0.5
"RT @megankrohne: if people in fucking vegas can stay off the strip you can stay home, thanks for coming to my ted talk",0.0
@RemmyLaveau @Ozzle80 @PistolsPicks11 @snizlefoot @pixlExL @SuitedScorpio @AndrewYang As I’m sure any Chinese person would be pissed off at me of months from now when we finally are over this virus if I called them “corona virus” or any stupid name that generalizes their population when not all Chinese people have the virus. Same as calling all Americans red necks,0.0
"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",0.0
Is this a frickin JOKE? https://t.co/V6WaDnLfzF,-0.3571428571428571
it’s not alright bro it’s corona vairus https://t.co/whWO7XGItJ,-0.15
"RT @JacksonWang852: I cant wait , its coming out, i cant even sleep 😖, its comin out soon 💥
#100WAYS",-0.5
"RT @MABIN2_: Corona please. We are tired, we get it.",-0.5
RT @ramonciuus: cuando después de un día de mierda me pregunta si quiero hacer videollamada,0.0
@augwarts pas cool,0.0
RT @chandlerriggs: here’s a deleted scene from TWD’s special on corona virus https://t.co/qGuSfyjpK5,0.0
RT @zairfulradzuan: everyone coming out of corona as barista,0.5
"RT @Tife_fabunmi: 4 new cases of Corona Virus in Lagos!!

This same Lagos that someone will just decide to doze off on ur shoulder in a pub…",-0.0625
What a trash person. https://t.co/bR3WPe2lfb,0.0
"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",0.0
"RT @Geeta_Mohan: A WhatsApp Chatbot on #CoronaVirusUpdate.
It is called @mygovindia Corona Helpdesk.
Just say Hi on WhatsApp to +91-9013151…",-0.0625
"RT @addiemcdonnell: ik y’all aren’t worried about dying, but please stay home so the madness will end. I have a friend with Corona, and I k…",0.0
"RT @ioproducer: There was a nasty flu that went round in December / early Jan. I’m telling you, that was corona. Bare ppl were sick (includ…",0.0
"RT @jbarro: Among other things, what this shows is they're using the term ""the coronavirus"" internally like everyone else and are throwing…",-0.5666666666666667
"RT @_rohanverma: I am the CEO of @MapmyIndia - through https://t.co/p8Iqtoz77t all can find nearby corona testing, treatment &amp; isolation ce…",0.0
RT @Biancaixvi: Corona day 3: it just feels like Sunday again and...again,-0.35
"RT @NYGovCuomo: 38% of hospitalized #Coronavirus patients were aged 20 to 54.

Listen to the stats — not this guy.

STAY HOME!",0.0
RT @chandlerriggs: here’s a deleted scene from TWD’s special on corona virus https://t.co/qGuSfyjpK5,-0.125
RT @MakedaMorrison: Day 5: We have rediscovered farming,-0.5
RT @MakedaMorrison: Day 5: We have rediscovered farming,0.0
RT @Rotimialabi_: Not touching your face has to be the hardest part about this corona safety tips situation.,0.0
RT @Biancaixvi: Corona day 3: it just feels like Sunday again and...again,-0.1625
"RT @ProJared: The Corona Virus is causing shipping delays for physical copies of #AnimalCrossing

I wanna try to help those affected!

⏩ Re…",-0.0416666666666666
45 new corona cases in my county today alone https://t.co/CN4FMSm2eu,-0.05
america itself is a pandemic https://t.co/975xPFONEy,0.5
RT @MakedaMorrison: Day 5: We have rediscovered farming https://t.co/tTrScYz6js,0.0
RT @makaylalacroixx: fuck corona i miss my boyfriend,0.0875
RT @MakedaMorrison: Day 5: We have rediscovered farming,-0.5
"RT @SethAbramson: The racism, blame deflection, and misinformation is PLANNED—not mere ""error.""",-0.5
